,pressure,perimeter,feret_d,area,centroid_x,centroid_y,stresstensor_eigval1,stresstensor_eigval2,stresstensor_orientation,stresstensor_anisotropy,inertiatensor_eigval1,inertiatensor_eigval2,inertiatensor_orientation,inertiatensor_anisotropy,moments_hu_1,moments_hu_3,bbox_x,bbox_y,celltype,celltype_conf,cluster,cluster_conf,phenograph_clusters
cell_1280,0.6578361524934628,927.031529292576,295.6771888394504,32563,1401.2950588090778,14020.144888370236,0.0192992973452414,0.0031483265814136,0.2562522587248641,0.7194957834557087,5242.913705044152,1430.3330317931047,0.7289111782684008,0.5713231989767541,0.2049334132861609,0.0003391607103406,269,231,Endothelium,1.0,5.0,1.0,4
cell_1281,4.3409835639515855,736.2558800164657,211.8962010041709,23155,1904.911811703736,13983.595854027208,0.0800823409607281,0.0594926532850659,1.1998059218544102,0.1475170232814295,2212.975272653239,1892.6799172187384,0.1882097724969145,0.0780132136338726,0.1773118199037779,0.0019049158057471,207,185,Sclerotome,1.0,2.0,1.0,0
cell_1282,0.5195209991349916,889.8538597629123,291.83043021590464,31003,3149.666483888656,14013.65013063252,0.0115463676994651,0.004995814081478,0.6746194512682315,0.3959909100704871,5449.297441661578,1268.0822122551265,0.4221605807271024,0.622447359658838,0.2166686983168307,5.439127381844351e-05,259,207,Sclerotome,0.5711405529953917,2.0,1.0,0
cell_1283,0.3168028920426002,1085.5229073212245,306.9609095634166,44151,1773.0218568095852,14078.550451858397,0.0138886049519437,0.0050806466016611,0.6912577425982525,0.4643281958380044,4380.9524482943125,3539.48784245027,0.7034425603951878,0.1062396249394537,0.1793943577890553,0.0016382129401344,275,281,Anterior somitic tissues,1.0,2.0,1.0,1
cell_1284,0.224787165296225,881.9188309203679,279.8946230280246,33159,1165.6217919720136,14079.867245694984,0.0059785716799793,0.000510612734231,0.5874480630246547,0.8426265300419401,4047.5891178814254,1980.0963222304715,0.3462031322741704,0.3429994508161615,0.1817812792940648,0.0010724615949994,271,203,Haematoendothelial progenitors,1.0,2.0,1.0,5
cell_1285,0.3415805642196231,949.2741699796952,308.09901006007794,32423,2764.926533633532,14089.795823952132,0.0098920430148385,0.0064875557198897,0.2381454434865276,0.2078492489398128,4807.76931230593,1624.8859434593655,0.3369598896875717,0.4948008625200131,0.1983979044433055,3.0337622257564e-05,307,211,Neural crest,1.0,2.0,1.0,7
cell_1286,0.2070747757044665,885.9249275747777,269.1115010548602,30065,2007.4025943788456,14107.492399800432,0.0154896209903842,0.0010688291790067,0.9097153055228492,0.8709022682590714,3449.989860909648,2134.9225459086742,0.5887717512367184,0.2354678496650149,0.1857612641549417,0.0024086917046482,257,229,Anterior somitic tissues,1.0,2.0,1.0,0
cell_1287,0.2316891279736471,1165.9371208835971,328.6365773921096,41365,1430.0727668318627,14186.318626858456,0.0180794862339638,4.994157619025996e-05,0.708519839763907,0.9944905513055092,4659.255568158301,3715.343234448777,1.5213870145802335,0.1127113496369136,0.2024561538161991,0.0045405745063993,279,319,Haematoendothelial progenitors,1.0,2.0,1.0,1
cell_1288,0.6109681638699348,1110.8954903232548,328.97568299191965,54167,2485.978824745694,14144.916314361142,0.0097807188635991,0.00793072335997,0.0276955476944081,0.1044519966401826,6111.277404675396,3320.889567189069,0.2728214749670848,0.2958374089230895,0.1741312417498562,0.0005477534055358,327,233,Dermomyotome,0.6546468401486988,2.0,0.6546468401486988,0
cell_1289,0.8546788420252214,913.9604614807104,276.6839352040519,27349,3835.605945372774,14157.93297743976,0.0133007256802145,0.0007399903446364,0.4110521741704655,0.8945936456051539,3760.356192242827,1587.20417270395,0.6501867689743661,0.406381951998873,0.1955303800850772,0.0012750952716819,273,209,Dermomyotome,1.0,2.0,0.5682560418027433,6
cell_1290,0.6330278974838656,945.6822868876584,325.75143898377485,39121,3257.903632320237,14146.97134531326,0.0209309554155385,0.0126064711306281,0.567568122374488,0.2482147601114,6200.687147042778,1680.5214512022458,0.3145707298609236,0.5735371218123926,0.2014572377558094,0.0005412757086573,315,201,Sclerotome,1.0,2.0,1.0,0
cell_1291,1.4439059692886855,662.2436867076458,210.2974084481309,19847,2197.797954350784,14131.00917015166,0.0358101104983833,0.0251331072285815,0.6930098763667566,0.1751959228283015,1913.6789613502528,1434.261993352174,0.771886283722512,0.1431975576883167,0.1686875071649331,0.0002241195054626,189,161,Sclerotome,1.0,2.0,1.0,0
cell_1292,0.8487501262307141,756.6700935788386,239.7185850116757,20483,2305.9158326417028,14200.257042425426,0.0343496035330015,0.0228617952471759,1.179891509677135,0.2007957947325314,3094.7373411289946,1145.3190259610028,1.5155184824836203,0.4597623584202258,0.2070036794947028,0.00331729712537,169,237,Dermomyotome,0.7692307692307693,2.0,1.0,0
cell_1293,1.036670159888814,913.2914139223984,297.9546945426435,35749,4020.5765196229263,14161.2411535987,0.0082905895701949,0.0069428551679566,0.3990496337416284,0.0884720708549232,4512.456876867268,2052.579682068564,0.6074768108787091,0.3746936018887062,0.1836425231177328,0.000813306010197,249,215,Dermomyotome,1.0,2.0,1.0,6
cell_1294,1.4913219420031625,846.1787155501902,267.329384841996,29425,4194.31150382328,14175.272659303311,0.0133571860209274,0.0107393298632678,0.6749518418220481,0.1086404428856269,3913.942643467056,1801.637244735672,1.480497332010374,0.3695697444613274,0.1942423071606704,0.0015981593722704,185,251,Dermomyotome,1.0,2.0,1.0,6
cell_1295,0.369961860069548,952.9310242291876,337.4996296294264,34407,2936.0794315110297,14162.787281657802,0.0146450513146529,0.0034385338199838,0.3026566283358666,0.6197066240589861,6085.015999950703,1338.3265765056524,0.1832175880030347,0.6394275051375784,0.2157509395313847,0.0002328384240736,335,173,Dermomyotome,1.0,2.0,1.0,0
cell_1296,0.6247912594625389,804.5990257669731,239.0334704596827,31737,1600.945237420046,14204.325014966758,0.0114050894467782,0.0090442899334732,0.2717675586943415,0.1154460225616844,2993.0663740965365,2233.66265805061,1.4306247016149023,0.1452923446720104,0.164688818481493,2.182659226909045e-05,203,217,Cranial mesoderm,1.0,2.0,1.0,1
cell_1297,0.3437146025162029,1112.2152954766495,342.3171044514136,50313,2706.939916125057,14270.852304573373,0.0044594649891417,0.0034420386592851,0.3406423415344305,0.1287636347619896,6328.807325785431,2935.853593693247,0.0708943376382699,0.3662253547734918,0.1841404988666682,0.0011229635435315,341,255,Dermomyotome,1.0,2.0,1.0,0
cell_1298,0.7669195304186572,1070.4873734152916,307.82624969290714,47109,1828.165849413064,14277.54456685559,0.0127339613608621,0.0101068197789101,0.3833770065306173,0.1150197782586951,5336.89855867304,3002.7169903817544,0.4785195098015266,0.2798907880778556,0.1770280742332632,0.0009993149421463,299,267,Cranial mesoderm,1.0,2.0,1.0,0
cell_1299,0.9396298655431068,802.1259377015544,230.2542073448388,24407,3069.2484533125744,14273.832507067644,0.0203868760635973,0.0128841163259444,0.6371061624817298,0.2255045370997517,3412.0460322463364,1372.3642872523749,1.1636020367466875,0.4263183148571735,0.1960261531322453,0.0017734845220939,199,229,Dermomyotome,1.0,2.0,1.0,0
cell_1300,0.3682560529899477,629.3797256769668,217.24870540465827,17439,2033.3685991169216,14225.079190320546,0.0149850288601627,0.0002665342752135,1.2000153014714776,0.9650482677942228,2594.0347653131607,783.1346987067798,0.401381952339237,0.5362182993478851,0.1936561422111325,0.0001315334857117,201,145,Sclerotome,1.0,2.0,1.0,0
cell_1301,3.376797971462228,847.8772003600252,247.34186867572583,37977,1281.1785817731784,14289.43415751639,0.0278339511449228,0.015991444932513,1.0535822209849677,0.2702201753404572,3547.9904325406305,2614.250778436648,0.5711215161515578,0.1515259825338611,0.1622624538793817,2.978033007585203e-05,237,219,Endothelium,1.0,5.0,1.0,4
cell_1302,0.3781715562605247,820.3919189857867,250.45758123881976,24545,3210.951925035649,14266.845345284171,0.0123569223310141,0.0054960984142332,0.9186771298756666,0.3842948492964285,3348.547672197081,1512.00316105779,0.2196908357651527,0.3778469918623292,0.1980261085049856,0.0029967948981094,245,199,Sclerotome,1.0,2.0,1.0,0
cell_1303,1.8024359166161603,736.8711037056153,223.68057582186256,25545,3757.807790174202,14278.0873752202,0.0283522522095956,0.0224368031922339,0.8619262002619048,0.1164709398621452,2811.8021510133885,1686.8211892983682,0.5062230527160094,0.2500722724737071,0.1761058265927483,0.0010858785083011,209,175,Dermomyotome,1.0,2.0,1.0,6
cell_1304,0.3280213206569273,1104.4751801064715,384.2460149435515,43437,2103.516241913576,14315.7547022124,0.0177042357456284,0.0032085735858071,0.2246980298062895,0.6931475312612215,8880.175939941955,1625.0237088229892,0.3581126176536344,0.6906248785068949,0.2418491067238746,0.000957746486067,363,225,Sclerotome,1.0,2.0,1.0,0
cell_1305,0.8564934775167513,696.4629867976521,243.5939243905726,17111,3935.98755186722,14289.690023961197,0.0833882108563984,0.0022868116761767,0.0680547658886218,0.9466166075344246,2573.3099499925984,840.7839215308599,0.0182588532603339,0.5074629150980666,0.1995262621426835,0.0010239415661879,243,129,Dermomyotome,1.0,2.0,1.0,6
cell_1306,0.3171495873179608,866.3746750430836,244.49539872971025,28653,2943.8825951907306,14348.594771926151,0.0085455629129686,0.0011668543320493,0.4995812451699794,0.7597190683611034,2950.8224664955187,2034.5092246731613,0.7822765208844019,0.1838018608562335,0.1739898681174285,9.092007938758532e-05,243,217,Sclerotome,1.0,2.0,1.0,0
cell_1307,1.6624130233121972,722.214249456123,237.00843866833097,23511,3400.60626940581,14363.014801582238,0.0511095649345877,0.035152049377238,0.788049330148736,0.1849897626499914,2960.2948065037635,1403.3131678460718,0.6302554576785157,0.3568106135587666,0.1855985697907292,0.0014665333841904,197,189,Dermomyotome,1.0,2.0,1.0,6
cell_1308,0.4259942452620187,1212.0498192558057,409.42032191868543,53153,2457.646529828984,14357.63174232875,0.0171212778717988,0.0056288095179178,0.2037255695690991,0.5051615036466072,8179.416399297552,2511.0989192502298,0.2104328105602879,0.5302192935651036,0.2011272236477297,0.000690461203771,405,233,Dermomyotome,1.0,2.0,1.0,0
cell_1309,0.8486862367190097,819.4396462005391,295.1372562046344,21009,4098.057451568376,14330.828835261078,0.0869847977336407,0.0197496989154412,0.1853100518716243,0.629928476069482,3678.8109328654873,870.2691826828875,0.1281906892519893,0.6173867416806398,0.2165300640462837,0.0002281148781467,295,147,Dermomyotome,1.0,2.0,1.0,6
cell_1310,0.4500340263993432,1148.723917448001,365.92485567394846,46011,1573.9291039099346,14437.018343439611,0.0100832419019813,0.0080093126244966,0.5424292225452911,0.114628880871941,7614.194233547337,2083.76184771782,1.2800273357039549,0.570267831642731,0.2107747295486982,0.0006337921516542,235,349,Cranial mesoderm,1.0,2.0,1.0,1
cell_1311,1.4239012087543763,1174.0081886954629,338.3681427085003,52007,1192.6713711615744,14453.8352721749,0.0018133325110507,0.0005699239855489,0.9132508703025048,0.5217266908852789,6117.681198852361,3721.263292874613,0.3682882486009971,0.2435645315402241,0.1891850037827018,0.002559501596516,301,297,Cranial mesoderm,1.0,2.0,1.0,1
cell_1312,0.5553353910804016,1084.6528496361354,343.68153863715173,47931,1786.067930984123,14437.326970019403,0.0094869861547455,0.0024667190583436,0.1336349425581938,0.5872879555968012,8140.977107606759,2059.185429009867,0.3677856296973453,0.5962445850018985,0.2128092995476127,0.0008848226423087,331,241,Sclerotome,1.0,2.0,1.0,0
cell_1313,1.168324986734946,887.1970055134198,282.39157211220027,35547,1417.3260472051088,14476.573888091822,0.0303989609896512,0.017226719454742,1.2127798967452137,0.2765785477918538,4957.73129738401,1740.990220488657,1.497378030345901,0.480202239832311,0.188446887722527,0.0002968912027169,187,281,Cranial mesoderm,0.7295630494685736,2.0,1.0,1
cell_1314,1.118880542051371,974.9543648263004,327.33163611236847,32483,3763.229781731983,14409.057784071669,0.0477229457465221,0.0160904919526519,1.1134036601812534,0.4957020799128588,6962.615404327318,1251.248261234664,0.1467695183130588,0.695332595674619,0.2528665352819008,0.0012745188246103,315,161,Dermomyotome,1.0,2.0,1.0,6
cell_1315,0.6149640642299118,903.9249275747776,298.11742652854093,37921,2768.7392473827167,14439.126737164104,0.0124758914746183,0.0079314733481901,0.1132769260656031,0.2226852004600355,4648.217201064954,2009.2358349654687,0.0488301933622873,0.3963950405383565,0.1755611148448201,8.22414395618151e-05,295,187,Dermomyotome,1.0,2.0,1.0,0
cell_1316,2.096229248822937,917.0609665440988,273.27092783536267,35647,4177.125255982271,14457.001122114065,0.0403215433793844,0.0101716225298472,1.2633217649209112,0.5971089415097423,3045.2875305552434,2893.020929824444,0.2165095244452767,0.0256414097965304,0.1665864858299348,0.0003819288941581,237,237,Dermomyotome,1.0,2.0,1.0,6
cell_1317,1.1271075513739983,855.4213562373095,276.24083695210595,30683,2144.421764494997,14445.26141511586,0.0227809917103597,0.0172208521555816,0.1696821013393125,0.1389970815698352,4419.492007808374,1565.8104442017282,0.2142231184311513,0.4767815137977306,0.1950690105925138,1.309904884761452e-05,265,189,Anterior somitic tissues,1.0,2.0,1.0,0
cell_1318,0.4673777452915075,747.1492782986672,263.13684652666944,22209,2345.568778423162,14453.439101265252,0.0116865455245871,0.0019028107685149,1.3018256471141247,0.7199557171842206,3962.142871163293,899.5608109214405,0.5885829465931588,0.6299400910687742,0.2189069153084215,0.0012132326345426,225,181,Sclerotome,1.0,2.0,1.0,0
cell_1319,10.63516385359779,647.7645019878171,190.5597019309172,20729,3978.204206666988,14439.672487818998,0.2361982711957761,0.1937020209249802,0.1468446899579609,0.0988514105472135,1704.0573270620591,1684.2609764249278,0.5099894481673986,0.0058425297932483,0.1634578756084223,0.0001990119796308,189,167,Dermomyotome,1.0,2.0,1.0,6
cell_1320,0.4327850057636133,962.5756851698602,288.7784618007375,26995,3283.217818114465,14532.005334321171,0.0191550146736729,0.0055872171131566,1.3027869796201583,0.5483659549151276,5836.98852081038,1167.2304257110036,1.5523998223001023,0.6667064708790396,0.2594635653462264,0.0012561402827103,191,273,Sclerotome,0.6755895474824729,2.0,1.0,0
cell_1321,0.7031665723794892,887.4274528917194,300.8537850850476,29879,3467.0929080625187,14483.166504903107,0.0353580016865019,0.0115543106094143,0.1951236154984192,0.5074081816077899,5810.442015630413,1111.7582830852575,0.1961401804682104,0.6787847114763406,0.2316744301588296,0.0008118781913771,299,159,Dermomyotome,1.0,2.0,1.0,6
cell_1322,0.4321057663925363,1001.9310242291876,318.4870484022859,35391,1980.164307309768,14582.392529174083,0.0184395296029256,0.0089625358624092,1.441599835623271,0.3458496131434067,5729.09729694362,1540.7990760808034,1.4065969528325544,0.5761152574889318,0.2054165288639604,0.0003965298515912,191,315,Anterior somitic tissues,0.5146334792122538,2.0,1.0,0
cell_1323,0.6080608665261071,998.694480196478,291.29023327259017,29571,2565.8745392445303,14527.288593554496,0.0197589699513031,0.0059042009332455,0.3617489564919183,0.5398697253892103,5491.060348183796,1735.4834170998631,0.2064406764604862,0.519691992889566,0.244379417851397,0.0044246220825907,291,223,Sclerotome,1.0,2.0,1.0,0
cell_1324,2.379795353138785,870.7056274847714,259.5168587972658,35983,3150.718394797543,14550.59647611372,0.0318062698122688,0.0244076208770797,0.2263729532729726,0.1316160266521278,3351.3794190382923,2624.3734733735323,1.4391015695171017,0.1216593053216661,0.1660715585807693,0.000203601103782,233,225,Sclerotome,1.0,2.0,1.0,0
cell_1325,0.8125829962197514,905.7888886054566,316.21827904155066,33201,3850.640191560495,14535.737748862986,0.0390075322465731,0.0063428724211431,0.6429402329519629,0.7202727310762699,5334.715065640865,1378.9251653079511,0.3925805222384536,0.5892168427639822,0.2022119885229003,0.0002551984599754,291,197,Dermomyotome,1.0,2.0,1.0,6
cell_1326,0.2957479001616299,863.1614716074871,294.5522025040723,28661,2964.255364432504,14542.216914971565,0.0112420646189939,0.0042219015678193,0.9887766929834084,0.4539691154498821,4262.832784478793,1433.00450058943,0.4512887150838068,0.4968239333851455,0.1987312824070417,0.0014016056245649,273,203,Sclerotome,1.0,2.0,1.0,0
cell_1327,0.7849848703141903,810.4041122946063,280.0285699709942,26399,3683.8275692261072,14575.465775218758,0.0387942906036068,0.0192644902807016,0.1628604817296884,0.3363797865790785,4109.07511823463,1174.205760701216,0.5721932358029521,0.555501292621897,0.2001318564694059,0.0007353865751477,261,187,Dermomyotome,1.0,2.0,1.0,6
cell_1328,1.9593251989051568,1128.5584412271571,364.3103072931097,53713,4077.493195315845,14662.249548526428,0.0265383076794825,0.0072216235996753,0.5237773846511128,0.5721778258397262,7968.992468412475,2376.7327157038435,1.4000647483805335,0.540538208118496,0.1926111962488841,7.037862513606848e-05,221,361,Surface ectoderm,1.0,1.0,1.0,5
cell_1329,0.5631009401772519,942.859956417322,289.110705439975,37135,2345.8715228221354,14604.080894035276,0.0242350796132239,0.0094518705692791,0.2837981118195739,0.4388408260128901,4561.105168833192,2052.924157400884,0.3970291395972963,0.379221332068152,0.1781076969498876,0.0001360859487566,281,209,Sclerotome,1.0,2.0,1.0,0
cell_1330,0.8518073141221822,836.048773235279,248.3646512690564,26931,3495.3819761613013,14610.158293416507,0.0212364296256953,0.0136097306186023,1.3020628591387728,0.2188677017388455,3266.6565629638494,1600.0914897038583,0.5635626678258377,0.3424391514055187,0.1807117467850324,0.0003765755982966,231,213,Dermomyotome,1.0,2.0,1.0,6
cell_1331,1.131116081828374,614.5512985522207,231.6570741419308,15413,2153.985661454616,14553.521507818075,0.0365931294175593,0.0221459739902134,0.4440928452758475,0.2459546467206392,2902.713109575955,527.2589887397364,0.3408383434255279,0.6925578555005448,0.2225376045101986,4.341140606912587e-05,209,117,Cranial mesoderm,1.0,2.0,1.0,0
cell_1332,0.9342198491195324,968.0193359837562,293.28825411188905,47647,1772.0939828320777,14620.624026696329,0.0131097194014604,0.0115776815674997,0.2929353993220604,0.062057477653758,5062.87045474917,2947.123961669829,0.142842599744207,0.2641383230857757,0.1681112014695363,6.822844135879146e-05,293,221,Sclerotome,1.0,2.0,1.0,0
cell_1333,2.225159640314552,631.048773235279,203.24615617521528,15681,1262.8259677316498,14596.608124481858,0.047752723497275,0.0276813005064184,0.967042648387918,0.2660791765513366,1925.070492773316,915.4647403674712,0.3550087124688237,0.3554279984372948,0.1811450311294424,0.0003780846379745,203,153,Sclerotome,1.0,2.0,1.0,0
cell_1334,0.2951423051382315,1008.031529292576,352.1491161425796,35799,2873.5709098019497,14631.361881616804,0.0118765469099567,0.0030993236341159,0.4770571589401587,0.5860910222220641,7978.970201311386,1193.713297365167,0.4765050793833597,0.7397243025909708,0.2562273666492514,0.0016709279937393,347,199,Sclerotome,1.0,2.0,1.0,0
cell_1335,0.3866935485641704,901.9543648263004,296.89223634174067,33693,1494.3587095242335,14642.651826788948,0.0148731876901572,0.0099900380896536,0.9083425099884176,0.1964004849470796,4893.398221583986,1677.1224567988036,0.1402100427165813,0.4895008968416804,0.1950114468400792,0.0003204930023337,289,183,Sclerotome,1.0,2.0,1.0,0
cell_1336,2.1463994841805403,706.1492782986674,219.16432191394657,23639,2586.9024916451626,14638.48474977791,0.0449942825148046,0.0217474842957423,0.936845547985232,0.3483096017678197,1983.9655757209337,1860.567970348574,0.4350261177170551,0.0320968991149827,0.1626352022534586,0.0001229183021999,207,181,Sclerotome,1.0,2.0,1.0,0
cell_1337,0.3226992611136877,885.7411613907042,288.6260556498668,24821,3302.212884251239,14689.772611901211,0.0173131169863911,0.0045133898179994,1.151647357411635,0.5864304024048841,5169.466718618236,1091.2464573693098,0.706519504751926,0.6513986740185779,0.2522345262474335,0.0024906430068869,231,229,Dermomyotome,1.0,2.0,1.0,0
cell_1338,0.6691031726825947,1188.0792565073284,366.1502423869196,40597,2182.484247604503,14777.202625809789,0.0163255474803906,0.003480331099181,1.2929638851890124,0.6485557472041891,9875.534490369337,1615.7862568886303,1.5239736432602369,0.7187814538595687,0.2830583724723001,0.0016778463567384,205,365,Haematoendothelial progenitors,1.0,5.0,1.0,4
cell_1339,0.4274933141685765,721.3919189857866,239.2509143138224,16949,2744.1780046020413,14666.031211280902,0.0227333431024872,0.0055972130415048,0.980417448340129,0.6048638782058054,2832.8947912397166,833.2595806611668,0.4122124612364822,0.5454312633163204,0.2163050546876443,0.0032617644875295,235,143,Sclerotome,1.0,2.0,1.0,0
cell_1340,0.1919179672006381,1012.9371208835976,346.30189141845585,36523,1128.0856446622677,14758.43684801358,0.0029688274770858,0.0024827301276652,0.1741888755869354,0.0891666904513541,7876.20767885608,1234.308357434467,1.1748704120113758,0.7290365655429919,0.2494459939295936,0.0008785793896549,201,327,Cranial mesoderm,1.0,2.0,1.0,0
cell_1341,0.6874459972345776,767.8772003600252,257.0933682536366,27831,2070.5794617512847,14741.04344076749,0.0231511823055571,0.0095217472572675,0.2869864795785116,0.4171476274290731,3631.742477183518,1425.436657610387,1.3732362144833536,0.4362720324446336,0.1817102919332365,0.000163524218831,171,251,Haematoendothelial progenitors,1.0,5.0,1.0,4
cell_1342,1.0099201825962725,1243.564537881567,416.0588900624526,50983,3916.590020202813,14741.831159406076,0.0155404438296628,0.004099374069781,0.7879273654152329,0.5825445947849512,9116.008934930243,2422.7174880430307,0.7058429155169782,0.5800719422172157,0.2263249793651467,0.0030164757654993,369,283,Dermomyotome,1.0,2.0,0.7183109770616716,6
cell_1343,1.2592638334928123,775.6761902332486,236.4339231159522,26809,1307.3516729456526,14731.177179305458,0.0250970754883896,0.0159362311627764,0.855194705988982,0.2232538655363981,2863.8065200127503,1719.0571013743763,1.506749482249349,0.2497891085600065,0.1709449670404389,0.0002882621091862,191,235,Cranial mesoderm,1.0,2.0,1.0,1
cell_1344,0.867137107645366,859.3624817342638,262.7717640843475,32543,3673.8394739268047,14737.631226377409,0.0111614715589641,0.0066034786574147,1.022790904340799,0.2565722304893967,2972.1427491924023,2448.0032963334843,0.9627565092483094,0.0967020903969136,0.1665533615685673,0.0002928410763512,217,243,Dermomyotome,1.0,2.0,1.0,6
cell_1345,1.501920169832634,797.9482681718907,227.74108105478027,30081,3098.5009806854823,14740.829427213192,0.0380702248442198,0.018828566358124,0.1196835833643431,0.338173414223661,2544.086776820295,2462.3298985595293,1.5589255218954654,0.0163304182536031,0.1664311916285969,0.0005383339545843,221,207,Sclerotome,1.0,2.0,1.0,0
cell_1346,4.135092244509793,721.3980156401965,204.74862636901864,25047,2315.1129077334613,14768.34830518625,0.0674239862648516,0.0541698556866795,0.1426111537998632,0.1090033044885235,2121.172663686179,1972.7454934777493,1.3747467949183134,0.0362555294244701,0.1634494413368439,0.0003202839942577,191,201,Haematoendothelial progenitors,1.0,5.0,1.0,4
cell_1347,0.6282271754827051,857.4041122946064,259.37231926325524,30233,2502.047894684616,14768.167565243277,0.0200994972770079,0.0008225733250057,0.9333103458198948,0.9213678855546408,3338.256627472558,1879.510241940804,0.5243692960142412,0.2795729326434552,0.1725851509745432,0.0002302843599258,257,211,Anterior somitic tissues,1.0,2.0,1.0,0
cell_1348,0.4241680289061185,1166.386868351903,399.430845078344,55439,1620.5376359602446,14800.411461245694,0.0086964351745017,0.0024689065623067,0.1792895242424392,0.5577553073601739,8991.44598972383,2391.8788967296346,0.3209386157891727,0.5797574222666613,0.2053306316213038,0.0008564734164752,371,249,Endothelium,0.739363354037267,5.0,0.739363354037267,4
cell_1349,0.3626775396589519,700.6761902332485,205.86646157157315,17517,3397.809385168693,14767.126848204602,0.0335297806025045,0.0167730672551781,1.016705778357459,0.3331165940094419,2148.2805291669806,1105.4346435433947,1.1074664602655806,0.3205092733285825,0.1857461421881815,0.0004757002940211,195,197,Dermomyotome,1.0,2.0,1.0,0
cell_1350,0.4322568052375973,671.4152595828996,233.73489255992567,17133,2773.8613786260435,14762.870658962236,0.0123806094476333,0.0089171786837666,0.0594334661595903,0.1626192702499682,3007.0888689274893,702.0002079707298,0.2626745101210846,0.6214702891105609,0.216488010091532,0.0005259710526729,229,125,Neural crest,1.0,2.0,1.0,7
cell_1351,0.8584150641864855,966.9604614807104,292.24647132172527,43989,1901.801154834163,14831.307531428312,0.0173169190432318,0.0121982737698528,0.8959940252951912,0.1734240838538506,4507.081324970828,2812.405488009058,1.3641171491685604,0.2315293244270275,0.1663935714151239,8.332216485205135e-05,241,279,Anterior somitic tissues,1.0,2.0,1.0,0
cell_1352,0.2863717855243258,781.1198410471445,283.346078144731,21009,1420.7242610309868,14807.545718501597,0.0181657088437571,0.0021087384045339,0.9796775153125064,0.7919806760984105,4342.168491291786,731.8357917074868,0.9918498394494292,0.7115352093179967,0.2415157448236124,0.0010866746106687,209,225,Sclerotome,1.0,2.0,1.0,0
cell_1353,0.7510367767724242,658.7766952966368,220.238507078122,16625,2633.088842105263,14823.202165413531,0.0301156594369953,0.0143816992978624,0.7904786324592628,0.353593125220879,2942.679709720871,654.2490904148058,1.1939219184867094,0.6362179365962832,0.2163566195570332,0.0004556464097803,161,213,Anterior somitic tissues,0.5760115606936416,2.0,1.0,0
cell_1354,0.8351718449396465,647.5218613006979,232.4177273789588,18185,2954.927742645037,14793.47874621941,0.0216626107953197,0.012389723889255,0.4485970677647893,0.272312808856105,2598.9950341207305,856.6929003994455,0.4547721443040841,0.5041838750301405,0.1900295812218957,0.000327948240062,215,131,Sclerotome,1.0,2.0,1.0,0
cell_1355,0.22448745428382,1062.451839509359,321.8089495337257,37857,1218.2951897931691,14900.974324431412,0.0058770994170086,0.0032767766209965,0.4586894185726868,0.284067949491123,5026.429571218159,2517.7834751777154,0.5489233926006768,0.3325258818398439,0.1992818513457451,0.0036306236302555,277,287,Cranial mesoderm,1.0,2.0,1.0,0
cell_1356,0.4550999721656742,554.6639969244288,208.6552180032889,10319,3216.4711696869854,14816.154375423976,0.135880372027159,0.0317495084050921,0.3834798725935933,0.6211951195905795,2064.830998464581,353.6572516499151,0.3748605928320236,0.7075385818945599,0.2343723471377552,0.0003594951215497,201,107,Dermomyotome,1.0,2.0,1.0,0
cell_1357,0.5725166330533853,1329.6183617507295,446.8568003286959,50019,3700.482596613287,14954.81620984026,0.0050133054845606,0.0002204033262323,0.6151134386490479,0.9157754723465716,13343.952188601654,1413.9734200153434,0.7866549281280673,0.8083777547720203,0.2950463945424138,0.001587831358662,379,337,Dermomyotome,1.0,2.0,1.0,6
cell_1358,0.7555923766341778,1184.3340905032674,388.63093031821336,47279,3879.3854353941497,14895.890543370208,0.0036543382503982,0.00082513817948,0.3633353660195521,0.6315916860388656,8273.84868950598,2239.1636367435926,0.3076449399670999,0.5740205438259206,0.2223611397501971,0.0028668387752287,385,247,Dermomyotome,1.0,2.0,0.7512972234865726,6
cell_1359,0.5469794068503062,836.3919189857867,261.27571643763605,30225,2725.160959470637,14911.86481389578,0.0075640458295457,0.007386553982945,0.7352943787560882,0.0118718880062855,3364.642002219307,1985.8242198403625,1.0305445569861638,0.2577004928456808,0.177021214956482,0.0004985067286279,225,217,Dermomyotome,1.0,2.0,1.0,0
cell_1360,3.978644757847938,616.5340546095176,188.06647760831805,15409,3316.4238432085144,14876.167759101823,0.1173361587729877,0.0616858509921968,1.0668709161400576,0.3108573513043732,1473.040547341698,1124.5838424776894,1.3329145001842149,0.1341443767735168,0.1685783885923413,0.0001202093202756,187,165,Dermomyotome,1.0,2.0,1.0,0
cell_1361,0.2513288177316973,889.1381310103741,320.22023671217283,21883,2514.8354430379745,14919.452223186949,0.0238218453130723,0.0029344727286728,0.2786561192097091,0.7806519772941496,5348.980592343145,690.308683794573,0.6854360048923103,0.7713940656818336,0.2759808653355444,0.0036949234034155,285,211,Haematoendothelial progenitors,1.0,5.0,1.0,4
cell_1362,0.5727861374066301,952.6761902332483,318.15876539866065,39483,2899.878074107844,14929.848365119164,0.0136543260641928,0.0041494928944941,0.3197869041035142,0.5338648517913047,4398.78784292547,2595.069822670445,0.4712712097290615,0.2579003043095728,0.1771359234504955,0.0009257172205902,275,233,Anterior somitic tissues,1.0,2.0,1.0,0
